Time To Mat,Call Price,Spot Price,Realized Volatility,Implied Volatility
1.02255,122.625,1117.95,0.221624,0.225788
1.02255,121.075,1112.03,0.224057,0.232032
1.02255,119.712,1116.25,0.225195,0.234972
1.02254,124.13,1116.5,0.224213,0.239077
1.02254,121.33,1116.25,0.224196,0.231309
1.02254,120.58,1115.25,0.224259,0.231452
1.02254,120.5,1118.6,0.225062,0.23737
1.02253,120.675,1122.65,0.226073,0.233063
1.02253,125.53,1127.8,0.227879,0.231861
1.02252,124.88,1130.25,0.228187,0.241299
1.02252,125.129,1129.28,0.228264,0.239609
1.02252,125.543,1123.92,0.230265,0.24192
1.02252,125.28,1126.5,0.230663,0.238608
1.02251,125.78,1127.5,0.230714,0.239874
1.02251,126.525,1127.5,0.230699,0.238132
1.02251,127.275,1129.5,0.230947,0.23968
1.0225,127.276,1128.12,0.231086,0.237807
1.02249,127.276,1128.5,0.231079,0.238727
1.02249,128.672,1128.05,0.231091,0.234469
1.02248,129.305,1126.5,0.229468,0.242653
1.02248,129.315,1127,0.229476,0.240258
1.02248,129.149,1126.75,0.229484,0.240254
1.02247,129.079,1122.5,0.230765,0.233209
1.02247,127.425,1121.5,0.23082,0.238166
1.02247,127.41,1121.15,0.230208,0.237724
1.02246,127.365,1122.72,0.230334,0.23927
1.02246,126.775,1121,0.230508,0.238065
1.02246,126.755,1118.25,0.231044,0.233852
1.02246,126.72,1118.5,0.230144,0.235429
1.02246,126.475,1117.25,0.229953,0.244417
1.02245,124,1118.78,0.228878,0.240396
1.02245,124.05,1120.75,0.22595,0.241442
1.02245,124,1119,0.226181,0.232793
1.02245,124.05,1119.53,0.226195,0.234013
1.02244,124.55,1124.9,0.228127,0.229546
1.02244,125.001,1124.83,0.227981,0.232162
1.02244,126,1125.58,0.227877,0.243033
1.02243,128.497,1124.83,0.227808,0.235389
1.02243,128.532,1126,0.227777,0.237173
1.02242,128.583,1126.5,0.227714,0.23784
1.02242,128.6,1129,0.227967,0.241964
1.02242,129.654,1128.97,0.22792,0.239821
1.02242,130.603,1129.25,0.227719,0.237849
1.02241,130.495,1127.6,0.227928,0.234875
1.0224,131.995,1127.8,0.227802,0.231905
1.0224,130.495,1127.45,0.227018,0.234779
1.0224,130.496,1129.92,0.226507,0.237487
1.02239,130.495,1128.47,0.226664,0.233964
1.02239,130.995,1126.25,0.227023,0.24158
1.02239,131.495,1127.53,0.226938,0.230865
1.02238,131.995,1127.03,0.226943,0.240987
1.02238,131.993,1122.53,0.228317,0.233331
1.02238,131.493,1122.47,0.228317,0.23722
1.02238,130.493,1122.42,0.22806,0.239597
1.02237,129.493,1119,0.228858,0.235782
1.02235,132.493,1123.6,0.22904,0.237734
1.02235,131.993,1124,0.22901,0.240008
1.02234,130.45,1123.05,0.229048,0.242133
1.02234,130.425,1123.47,0.227552,0.242987
1.02233,130.45,1124.5,0.227599,0.241694
1.02233,130.425,1123,0.223167,0.239305
1.02233,130.45,1125.2,0.223387,0.23418
1.02231,129,1129.65,0.224399,0.233497
1.02229,133.95,1138.03,0.225017,0.23789
1.02229,136.45,1142.6,0.226176,0.241042
1.02228,145.049,1144.47,0.225419,0.237691
1.02226,144.55,1144.5,0.225277,0.237493
1.02226,144.549,1146.05,0.225308,0.240021
1.02226,145.05,1148.3,0.225466,0.230269
1.02225,146,1148.35,0.225469,0.240935
1.02224,140.75,1151.25,0.225719,0.234257
1.02224,143.299,1146.35,0.227651,0.23197
1.02224,143.26,1146.25,0.226948,0.235735
1.02224,143.25,1152.5,0.22859,0.23313
1.02223,147.5,1148.03,0.230268,0.24274
1.02223,147,1149.6,0.230266,0.237576
1.02223,143.95,1153,0.228887,0.238874
1.02222,146.6,1155.5,0.204881,0.233999
1.02222,149.5,1155.28,0.204901,0.217259
1.02222,150.675,1158.75,0.158987,0.221032
1.02221,146.726,1155,0.160278,0.175151
1.02221,147.464,1154.03,0.159716,0.173173
1.02221,148.125,1154,0.159036,0.170044
1.02221,148.15,1157.25,0.159603,0.176416
1.02221,148.225,1154.53,0.160363,0.170746
1.02221,148.365,1155.88,0.159442,0.175043
1.0222,151,1156.3,0.15943,0.166411
1.0222,150.716,1159.97,0.160486,0.176048
1.0222,157.5,1161.97,0.160704,0.177397
1.0222,157.704,1162.9,0.151653,0.179323
1.0222,155.755,1159.45,0.15307,0.159558
1.02219,157.502,1160.92,0.153154,0.16067
1.02219,157.622,1161.3,0.153066,0.161385
1.02219,155.4,1161.28,0.151151,0.167679
1.02219,157.701,1160.28,0.150034,0.1694
1.02218,158.4,1159,0.149743,0.162337
1.02218,159.9,1158.5,0.149704,0.156104
1.02218,159.9,1159.5,0.149231,0.156104
1.02217,162.401,1165.67,0.150535,0.165169
1.02217,162.5,1167.17,0.149777,0.155911
1.02217,169.5,1168,0.149368,0.165717
1.02216,169.951,1169.22,0.14729,0.166624
1.02216,172,1169.4,0.146903,0.157051
1.02215,182.498,1168.78,0.147018,nan
1.02215,182.498,1170.5,0.146492,0.157808
1.02215,184.997,1171.05,0.146256,nan
1.02215,184.975,1172.3,0.145976,nan
1.02214,181.5,1171.03,0.143731,0.160287
1.02214,180,1170.95,0.143753,0.158322
1.02214,177.5,1170.9,0.143287,0.152944
1.02214,180,1167.03,0.145218,nan
1.02214,177,1169,0.145438,0.152258
1.02213,175,1170.5,0.145536,0.162412
1.02212,172.5,1168,0.146259,0.163707
1.02212,172,1158.95,0.154904,inf
1.02211,171.95,1159.95,0.150774,0.163605
1.02211,172,1162.47,0.149651,0.161532
1.02211,160.25,1161.5,0.149837,0.162173
1.02209,159.75,1161.47,0.149812,0.163919
1.02209,159.25,1161.7,0.149608,0.165837
1.02207,159.577,1166.47,0.150539,0.161386
1.02207,159.25,1162,0.151423,0.167894
1.02206,159.25,1157,0.151729,0.157727
1.02206,159.25,1159.62,0.151779,0.164573
1.02206,160,1156.5,0.152737,0.169482
1.02204,160,1151.5,0.152221,0.159921
1.02203,164.624,1149.42,0.15217,0.169389
1.02202,163.5,1147.5,0.152545,0.168168
1.02202,160.75,1139.05,0.159735,0.158186
1.02202,160.75,1140,0.15945,0.174245
1.02195,296,1145.53,0.161999,nan
1.01996,290,1175,0.226788,nan
1.01996,290,1174.72,0.226768,nan
1.01996,280,1182.5,0.229853,nan
1.01996,219,1164.5,0.250268,0.246521
1.01995,185.001,1166.5,0.250407,0.262572
1.01995,184.451,1164.5,0.249402,0.260529
1.01995,184.451,1158,0.25205,0.259184
1.01994,184.451,1160.5,0.252296,0.269132
1.01994,172.531,1163,0.252469,0.26635
1.01994,171.032,1163.55,0.2522,0.258856
1.01994,161.8,1166.5,0.251955,0.261836
1.01993,166.921,1163.55,0.252612,0.268219
1.01993,165,1157.88,0.254585,0.26399
1.01993,155,1153.28,0.255916,0.259616
1.01993,155,1147.9,0.257604,0.265223
1.01993,152.5,1149.97,0.25755,0.266018
1.01992,165,1148,0.257839,0.268648
1.01992,159.25,1143,0.257793,0.26234
1.01992,159.8,1143.97,0.257829,0.262579
1.01992,157.1,1145,0.257851,0.271132
1.01992,157.2,1143.5,0.257964,0.26832
1.01991,120.001,1127.5,0.27294,0.271277
1.01991,144.45,1130,0.273278,0.282214
1.01991,148,1132.2,0.273197,0.277874
1.01991,141.2,1122.5,0.27852,0.278291
1.0199,141.5,1116.95,0.280212,0.291331
1.0199,145,1114.45,0.280405,0.294324
1.0199,145,1104.03,0.286409,0.290306
1.01989,150,1107,0.286977,0.294903
1.01989,146.5,1106,0.286625,0.290852
1.01989,141,1105.75,0.286541,0.290962
1.01989,140,1115.97,0.292296,0.297307
1.01989,140.1,1121.05,0.293638,0.304614
1.01988,136.1,1119.03,0.293835,0.301616
1.01988,136.1,1119,0.292774,0.301972
1.01988,136.048,1123.55,0.293896,0.307308
1.01987,141.499,1132.47,0.298058,0.298782
1.01987,141.5,1132,0.297414,0.306313
1.01987,143.5,1132.5,0.296341,0.300985
1.01987,143.549,1132.5,0.296335,0.310866
1.01986,143.55,1138.5,0.29808,0.308649
1.01986,143.549,1141.5,0.298494,0.304964
1.01986,143.6,1143,0.298546,0.308184
1.01985,143.6,1142,0.298469,0.306607
1.01985,144.5,1145.5,0.298815,0.310147
1.01985,143.5,1144.75,0.297889,0.312009
1.01984,147.5,1149.75,0.295546,0.308867
1.01984,150,1158.72,0.298464,0.301218
1.01983,151,1155,0.299041,0.310431
1.01983,166,1161.5,0.301052,0.310556
1.01983,156.95,1161.47,0.300953,0.312178
1.01982,156.55,1161.97,0.300734,0.313835
1.01982,165.975,1161.5,0.300751,0.313983
1.01982,156.95,1162.4,0.300391,0.313188
1.01982,154.951,1162.97,0.299133,0.306077
1.01982,159,1160.5,0.299466,0.313909
1.01982,165,1157.53,0.298014,0.306957
1.01981,159,1160.97,0.297531,0.31251
1.01981,160,1159.5,0.297545,0.306525
1.01981,165,1159,0.297001,0.305682
1.0198,160,1156.85,0.296932,0.313152
1.0198,165.05,1155.33,0.297047,0.310264
1.0198,160,1149.47,0.298129,0.312825
1.01979,159.95,1148.15,0.297533,0.312848
1.01979,161,1147.28,0.297525,0.307614
1.01979,161.005,1146.8,0.297534,0.30678
1.01979,157.505,1146.03,0.297002,0.301811
1.01978,156.5,1148.97,0.297115,0.30822
1.01978,154.5,1148.5,0.297024,0.312518
1.01978,154.5,1146.75,0.297154,0.309372
1.01978,155,1148.03,0.29654,0.310572
1.01977,154,1148.5,0.296335,0.300358
1.01977,161.999,1151.97,0.296932,0.310788
1.01977,161.5,1151.97,0.296368,0.300939
1.01976,158,1149.47,0.296543,0.304132
1.01976,158.5,1147.25,0.296759,0.311698
1.01975,156.005,1148.5,0.296853,0.308131
1.01974,155.005,1148.5,0.296814,0.31076
1.01973,155.5,1151,0.297083,0.301486
1.01973,159.504,1155.75,0.298229,0.312622
1.01972,160,1157.5,0.298334,0.304432
1.01972,158.505,1155.5,0.296604,0.304863
1.01971,157.505,1156.65,0.296556,0.305858
1.0197,158,1156.75,0.296516,0.304717
1.0197,158.005,1156.5,0.29643,0.304193
1.01969,158.505,1149.35,0.298894,0.302792
1.01968,158.5,1150.5,0.298971,0.309681
1.01968,156.005,1147.55,0.299181,0.310919
1.01967,159.499,1146.58,0.299183,0.313358
1.01967,158.504,1147.05,0.299102,0.304381
1.01966,148.499,1148.5,0.299186,0.306693
1.01966,149.499,1149.5,0.299257,0.306111
1.01966,155.955,1150.85,0.299374,0.304982
1.01966,158.504,1146.72,0.299495,0.304209
1.01966,158.504,1148.88,0.299542,0.308098
1.01964,159.004,1157.5,0.303228,0.30949
1.01964,159.499,1158.5,0.303011,0.317342
1.01963,161.999,1158.25,0.299053,0.31034
1.01962,158.505,1158.65,0.299011,0.31173
1.01962,155.505,1159,0.298698,0.307336
1.01961,159,1158.47,0.298666,0.309504
1.0196,159.005,1158.25,0.298668,0.309036
1.01959,157.505,1156.92,0.298748,0.31043
1.01956,158.5,1151.5,0.29901,0.311077
1.01955,154.5,1154.5,0.29855,0.31429
1.01955,155,1155.28,0.297362,0.313484
1.01955,155,1154.97,0.297015,0.313484
1.01955,154,1151.75,0.29705,0.306827
1.01952,153.5,1150.25,0.295914,0.305555
1.01949,152.5,1148,0.295953,0.301897
1.01948,152.505,1149.05,0.29582,0.30375
1.01948,151.505,1147.3,0.292251,0.302956
1.01947,151.505,1151.25,0.29298,0.302956
1.01947,151.46,1148.35,0.291877,0.299184
1.01947,151.51,1148.25,0.243574,0.296685
1.01946,151.5,1149.58,0.243723,0.252339
1.01945,152.5,1149.03,0.239904,0.249127
1.01945,150.5,1150.22,0.220159,0.248728
1.01945,150.51,1149.7,0.219866,0.233918
1.01945,152.51,1149.75,0.219637,0.228329
1.01944,152.5,1150.03,0.216879,0.228415
1.01943,152.495,1154.1,0.217612,0.230634
1.01943,153,1153.5,0.217184,0.229654
1.01937,151.5,1149.1,0.218426,0.224366
1.01936,151.5,1146,0.21838,0.224366
1.01935,144.55,1142.03,0.218868,0.231375
1.01935,144.549,1145,0.217485,0.225095
1.01934,144.55,1148.47,0.216961,0.22879
1.01934,147.05,1148.47,0.214964,0.221326
1.01934,149.6,1149.97,0.21482,0.226484
1.01934,150.05,1150.62,0.214572,0.226268
1.01934,148.05,1149.97,0.212802,0.229665
1.01933,147.5,1149,0.212816,0.225754
1.01932,147.57,1145.03,0.213876,0.218154
1.01932,148,1148.03,0.21434,0.22477
1.01931,148,1144,0.196122,0.218177
1.0193,147.999,1139.5,0.197322,0.212257
1.01929,147.5,1143.88,0.198387,0.211228
1.01929,147.5,1139.4,0.192307,0.204872
1.01929,147.5,1143.25,0.190646,0.200134
1.01928,147.5,1143.05,0.190033,0.196444
1.01928,147.5,1137.9,0.182523,0.198301
1.01722,120.5,1095,0.303426,0.188458
1.01722,117.5,1102,0.306085,0.314718
1.01722,117.5,1130.22,0.344923,0.314718
1.01721,122.5,1131.75,0.340252,0.348305
1.0172,127.5,1141.75,0.343487,0.355277
1.0172,130,1144.95,0.343655,0.348858
1.0172,133,1143.25,0.343816,0.351234
1.01717,138.5,1145.25,0.343087,0.353641
1.01715,142.5,1150.25,0.340611,0.350782
1.01715,146,1157.72,0.342909,0.349877
1.01714,142.5,1150.7,0.345167,0.351175
1.01714,142.501,1161.5,0.349969,0.349532
1.01714,142.5,1165.22,0.349014,0.365448
1.01713,142.5,1160.38,0.349745,0.355316
1.01713,142.501,1168.65,0.352397,0.358674
1.01713,142.584,1168.62,0.352335,0.363722
1.01712,144.698,1167,0.352007,0.367841
1.01712,144.697,1167.95,0.351992,0.356634
1.01712,142.601,1171.55,0.351478,0.355685
1.01712,145.45,1174.47,0.34848,0.36495
1.0171,162.475,1170.2,0.348653,0.358867
1.0171,162.45,1167.6,0.347207,0.354815
1.0171,161.5,1163,0.348111,0.358585
1.0171,160,1162.12,0.348134,0.362549
1.0171,157.475,1160.72,0.348207,0.354205
1.01709,147.925,1152.5,0.351014,0.363713
1.01709,147.925,1159.5,0.353104,0.356794
1.01708,147.925,1164.8,0.354017,0.357774
1.01708,145.45,1163.05,0.353769,0.362653
1.01708,145.451,1166.5,0.353765,0.368014
1.01708,147.925,1163,0.354188,0.368196
1.01707,146.95,1166.55,0.354683,0.365287
1.01707,146.975,1168.25,0.354582,0.369108
1.01706,147.286,1167.75,0.354485,0.367297
1.01706,147.245,1166.75,0.353024,0.3655
1.01706,147.245,1169.47,0.353198,0.367237
1.01705,146.951,1161.88,0.35564,0.367526
1.01705,146.95,1168,0.357087,0.370647
1.01705,146.951,1162.47,0.358377,0.364158
1.01704,146.95,1159,0.35857,0.37301
1.01703,146.951,1161.72,0.358839,0.36585
1.01703,146.95,1161.58,0.358695,0.366136
1.01703,146.951,1164.47,0.358953,0.370747
1.01703,146.95,1161.58,0.359324,0.366362
1.01702,144.624,1161.75,0.358847,0.373042
1.01702,144.703,1158.97,0.359181,0.367228
1.01701,144.774,1161.75,0.359199,0.37239
1.01701,145.06,1162.72,0.358998,0.373378
1.01701,145.112,1161,0.359084,0.369943
1.01701,145.111,1162.5,0.359162,0.372645
1.01701,144.06,1161.03,0.359024,0.372861
1.017,144,1157.53,0.358625,0.366853
1.017,148,1150.75,0.36039,0.369294
1.01699,143.5,1152.5,0.360365,0.374511
1.01699,146,1155.25,0.360627,0.372993
1.01698,146.5,1159.5,0.361367,0.367298
1.01697,148.5,1157.78,0.361489,0.373157
1.01695,147,1154.7,0.359748,0.371892
1.01694,147.5,1158.17,0.36018,0.373011
1.01692,147,1159.1,0.359824,0.364508
1.01691,145,1156.72,0.360028,0.364668
1.01691,144,1159,0.360217,0.371314
1.0169,142.5,1158,0.360189,0.373648
1.01686,145,1155.5,0.360425,0.375457
1.01686,137.5,1153,0.360619,0.365707
1.01685,135.45,1155,0.36005,0.37439
1.01685,135.951,1154,0.359913,0.370376
1.01684,136,1153,0.356852,0.368316
1.01684,135,1152.75,0.356808,0.364204
1.01683,135,1150.75,0.356965,0.360791
1.01682,136,1150.75,0.356956,0.370789
1.01681,137.45,1148.5,0.357147,0.363533
1.0168,136,1147.38,0.357184,0.365563
1.0168,136.066,1147.03,0.357186,0.3649
1.0168,141.066,1147.25,0.357127,0.365274
1.01679,142.5,1148,0.355948,0.362923
1.01679,140.567,1147.03,0.355594,0.363637
1.01678,133,1145.78,0.355622,0.367074
1.01677,132.889,1140.05,0.35697,0.370083
1.01677,133,1141.25,0.356638,0.362393
1.01677,128,1144.75,0.357096,0.367468
1.01677,130.089,1143.25,0.356981,0.360867
1.01676,130.447,1141,0.357134,0.368173
1.01676,130,1142.47,0.357113,0.37197
1.01675,130,1141.03,0.356515,0.37197
1.01675,130.588,1142,0.356224,0.368536
1.01674,130,1140.1,0.356369,0.366266
1.01674,132.412,1141.9,0.356436,0.36367
1.01674,130.017,1143.5,0.356543,0.360127
1.01673,132.5,1142.6,0.356507,0.364953
1.01673,137.537,1141.88,0.356517,0.363602
1.01673,135.038,1142.35,0.356529,0.370436
1.01672,134.49,1143.08,0.35655,0.36089
1.0167,134.49,1148.5,0.357109,0.369866
1.0167,137.501,1149.5,0.357142,0.365351
1.01669,138.138,1151.5,0.3565,0.367192
1.01669,140.505,1151.5,0.356083,0.360171
1.01669,138.495,1150.5,0.355435,0.36255
1.01668,139.495,1151.38,0.3551,0.360283
1.01668,138.25,1153.25,0.35474,0.365752
1.01668,140.506,1153.45,0.354741,0.359897
1.01668,140.517,1153.5,0.35465,0.359957
1.01667,139.512,1154.5,0.354673,0.363882
1.01666,139.074,1153.47,0.354701,0.363278
1.01666,138.474,1153.4,0.354658,0.364662
1.01666,138.948,1153.25,0.353967,0.363176
1.01664,139.053,1153.5,0.353598,0.361953
1.01664,140.525,1154,0.352888,0.358479
1.01663,139.472,1152,0.35216,0.368394
1.0166,139.472,1147.5,0.352249,0.359469
1.01659,140.525,1152.25,0.352288,0.364983
1.01659,139.631,1148.25,0.352381,0.360581
1.01659,139.025,1149,0.3524,0.363477
1.01658,139.02,1148.25,0.351243,0.362283
1.01658,138.631,1146.25,0.253036,0.357606
1.01658,136.525,1145.5,0.250271,0.263516
1.01658,138.5,1146.25,0.194057,0.25439
1.01657,137.5,1150.45,0.195175,0.204292
1.01656,138.5,1150.5,0.187317,0.20396
1.01656,140.425,1152.75,0.186901,0.201132
1.01656,142.5,1151.35,0.18682,0.19191
1.01654,140,1146.05,0.188797,0.201085
1.01654,139.085,1147.22,0.186892,0.196539
1.00353,135,1199.25,0.333305,nan
1.00351,170,1203,0.331285,0.34147
1.00351,170,1196.75,0.32823,0.338488
1.0035,167.5,1194.6,0.32795,0.334729
1.0035,166,1195.53,0.326785,0.339635
1.00349,162.5,1199.53,0.324494,0.340923
1.00349,166,1200.62,0.324519,0.32958
1.00349,177.5,1214.5,0.331946,0.33929
1.00348,182.5,1216.25,0.332004,0.34466
1.00348,185,1216.18,0.331565,0.338276
1.00348,172.505,1213.03,0.331782,0.337774
1.00348,171.005,1216.25,0.331171,0.348113
1.00348,177.5,1214.47,0.330971,0.339753
1.00347,182.5,1216.75,0.329984,0.343674
1.00347,185,1222.8,0.331141,0.346925
1.00347,189.5,1222.88,0.330985,0.337887
1.00347,190,1222.5,0.327534,0.348326
1.00347,188,1220.5,0.325918,0.342751
1.00346,196,1219,0.325039,0.341759
1.00345,189.5,1219.97,0.324824,0.332959
1.00345,189.495,1224.5,0.325088,0.341292
1.00344,193.995,1226.85,0.324491,0.334856
1.00344,207.97,1226.4,0.324119,0.335428
1.00344,201.495,1225.05,0.324198,0.335848
1.00344,203.995,1225.92,0.324159,0.331272
1.00344,202.778,1226.95,0.324066,0.336336
1.00343,203.783,1227.85,0.32385,0.335328
1.00343,205.5,1227.22,0.320907,0.329231
1.00343,205,1227.17,0.31949,0.337467
1.00343,207.5,1226.75,0.317845,0.327388
1.00342,204.5,1227,0.317091,0.332365
1.00342,203.084,1227.25,0.31688,0.335003
1.00341,203.134,1225.25,0.317135,0.330538
1.00341,202.05,1225.75,0.316876,0.334799
1.00341,203.134,1226.88,0.316339,0.333714
1.0034,204.084,1226.62,0.316361,0.329722
1.0034,204.084,1226.88,0.315844,0.330256
1.0034,204.084,1226.62,0.315646,0.328743
1.00339,204.084,1225.6,0.315745,0.326329
1.00339,204,1224.25,0.31566,0.32408
1.00339,203.5,1223,0.315754,0.322748
1.00339,203.371,1222.75,0.315594,0.322776
1.00338,202.421,1223.25,0.314826,0.325902
1.00338,201.366,1223,0.312277,0.326612
1.00338,200.495,1222.5,0.312269,0.322823
1.00338,200.5,1222.62,0.312055,0.323041
1.00337,200.001,1222.7,0.311417,0.324054
1.00337,196.823,1221.5,0.311307,0.328614
1.00337,198.995,1218.53,0.311221,0.316964
1.00337,197.273,1219.5,0.310815,0.323164
1.00336,197.5,1217.25,0.311142,0.317363
1.00336,197.463,1215.5,0.310971,0.327564
1.00336,197.5,1213.7,0.31105,0.323654
1.00336,195,1211.25,0.311322,0.32548
1.00335,190.505,1210.5,0.310969,0.323289
1.00335,189.505,1213.22,0.310751,0.31757
1.00335,189.506,1214.05,0.310648,0.318737
1.00335,191.025,1211.6,0.310925,0.322738
1.00334,190.45,1212.5,0.310823,0.326487
1.00334,189.505,1216.25,0.311237,0.323155
1.00334,189.005,1212.25,0.311829,0.317501
1.00334,189.006,1213.5,0.311837,0.321102
1.00333,190.418,1214.5,0.311466,0.319417
1.00333,190.423,1213.53,0.311434,0.316767
1.00333,191.006,1214.47,0.311399,0.317045
1.00333,191.012,1214.5,0.311407,0.317008
1.00332,189.006,1212.65,0.311665,0.318613
1.00332,189.614,1212.03,0.311615,0.329157
1.00332,176.25,1212,0.311473,0.324844
1.00332,183.25,1211.5,0.309574,0.318465
1.00332,183,1210.5,0.309673,0.326213
1.00331,182.5,1212.53,0.309341,0.318798
1.0033,182.5,1213,0.309128,0.319057
1.0033,190.446,1216.25,0.309017,0.317361
1.0033,190.169,1215,0.309141,0.31541
1.0033,194.718,1212.5,0.309365,0.324825
1.00329,190.5,1212.47,0.309378,0.323219
1.00329,191.986,1209.45,0.309657,0.326392
1.00329,191.843,1209.47,0.309599,0.327352
1.00328,190.5,1208.65,0.309635,0.316306
1.00328,189.915,1208.25,0.309574,0.317116
1.00328,189.326,1210.5,0.30961,0.32283
1.00328,189.25,1204.47,0.311532,0.32432
1.00328,189.198,1207.5,0.311795,0.321286
1.00327,189.199,1210.5,0.310891,0.327543
1.00327,189.39,1210.53,0.310892,0.325319
1.00327,190.641,1215.2,0.311524,0.318314
1.00326,190.04,1213.45,0.311742,0.31772
1.00326,190.334,1215.25,0.311693,0.320894
1.00326,190.454,1210.5,0.312907,0.324141
1.00326,191.335,1213.03,0.312989,0.329142
1.00326,191.34,1212.53,0.313031,0.328331
1.00326,192.5,1215.5,0.313275,0.318348
1.00325,192.517,1214.9,0.313321,0.330461
1.00325,192.531,1215.53,0.313207,0.318895
1.00325,192.537,1215.62,0.313199,0.318848
1.00325,192.532,1215.6,0.313191,0.318794
1.00324,192.5,1214.47,0.313309,0.32952
1.00324,192.438,1213.4,0.313422,0.327844
1.00324,192.439,1214.5,0.313131,0.330178
1.00324,192.002,1214.47,0.311918,0.330668
1.00324,192.001,1215.25,0.311069,0.316929
1.00323,193,1217.75,0.310217,0.317534
1.00323,193,1217.72,0.310234,0.315783
1.00323,195,1219.5,0.310203,0.32703
1.00323,195.036,1218,0.31007,0.323954
1.00322,195.265,1219.17,0.30999,0.325394
1.00322,196,1218.38,0.310081,0.321782
1.00322,195.733,1217.58,0.309536,0.321088
1.00321,194.495,1218,0.309524,0.324023
1.00321,194.531,1221,0.309635,0.316871
1.00321,194.5,1219.25,0.309686,0.32664
1.00321,194.152,1220.53,0.308001,0.317242
1.0032,195,1220.5,0.308007,0.324582
1.0032,194.69,1221.42,0.133596,0.314272
1.0032,194.722,1221.38,0.132276,0.166327
1.00319,194.65,1219.97,0.128144,0.155282
1.00319,194.848,1218.25,0.127933,0.137543
1.00319,194.853,1220.28,0.12822,0.147193
1.00319,194.864,1219,0.126869,0.141058
1.00319,194.411,1219.22,0.126775,0.142031
1.00318,194.635,1220.22,0.104499,0.145977
1.00318,194.875,1220.97,0.104188,0.147161
1.00318,194.875,1219.42,0.104508,0.140917
1.00318,194.687,1219.42,0.103185,0.141957
1.00318,195.236,1219.32,0.101855,0.137897
1.00317,194.95,1219.65,0.101431,0.140394
1.00317,194.961,1220.03,0.100779,0.142035
1.00317,195.252,1219.47,0.0958414,0.137194
1.00317,195.252,1220,0.0958825,0.138951
1.00317,195,1221.62,0.0962391,0.148235
1.00316,196.006,1221.72,0.0956838,0.145096
1.00316,196.005,1222.42,0.0954247,0.148267
1.00316,195.5,1222.12,0.0953126,0.14874
1.00315,198,1225.03,0.0936144,0.151693
1.00315,198,1223.53,0.0931376,0.146126
1.00314,199.188,1223.03,0.0931441,0.131788
1.00314,197.189,1224,0.0930334,0.152012
1.00314,201,1223.53,0.0929508,0.133771
1.00314,200.447,1221.5,0.0933576,0.175887
1.00313,201,1221.47,0.0932294,0.297142
1.00313,199.993,1221.5,0.093184,0.14835
1.00313,199.992,1218.5,0.0944132,4.98601e+114
1.00312,196.992,1219.5,0.0945577,0.133308
1.00312,197.993,1218.5,0.0946662,0.184742
1.00312,196.5,1217.75,0.0947149,0.144344
1.00312,196.441,1217.17,0.0942324,0.15916
1.00311,196.992,1216.95,0.0941893,0.32204
1.00311,196.993,1217.5,0.0940418,0.184161
1.00311,196.013,1217.25,0.0940418,0.145597
1.0031,196.014,1217,0.09403,0.152511
1.0031,196.993,1216.5,0.0940507,1.86835
1.0031,196.992,1216.55,0.0939287,1.35505
1.0031,196.993,1217,0.0937367,0.331233
1.0031,195.838,1216.95,0.0935352,0.149609
1.00309,193.996,1215.95,0.0936579,0.134824
1.00308,193.995,1216.53,0.0936711,0.132058
1.00308,193.996,1216.5,0.0936661,0.132146
1.00308,194.007,1216.75,0.093651,0.131521
1.00308,194.495,1216.03,0.0937111,0.13936
1.00307,194.495,1216.75,0.0937959,0.133284
1.00307,194.495,1216.72,0.093607,0.133434
1.00307,195.5,1215.25,0.0926663,0.55475
1.00307,194.5,1216.45,0.0927399,0.135401
1.00306,193,1214.75,0.0924312,0.13633
1.00306,193.001,1215.5,0.092075,0.131183
1.00306,192.75,1214.5,0.0917454,0.136695
1.00306,192.749,1213.62,0.0909628,0.164648
1.00306,192.749,1214.12,0.0909062,0.147044
1.00305,192.749,1215.08,0.0899411,0.131503
1.00305,192.35,1212.88,0.0905659,0.296483
1.00304,192.749,1214,0.0898497,0.15423
1.00304,192.808,1214.2,0.0897373,0.152612
1.00304,192.814,1214.45,0.0876069,0.143857
1.00303,192.825,1214.5,0.0851047,0.153031
1.00303,192.749,1213.5,0.0850221,20.8251
1.00303,192.749,1213.72,0.0848704,1.73174
1.00302,192.721,1208,0.0897756,0.134935
1.00302,192.221,1209.97,0.0902438,0.113321
1.00302,192.249,1209.25,0.0903132,0.141033
1.00301,191.995,1209,0.0898281,0.140282
1.00301,192,1205,0.0921243,0.128093
1.003,191.242,1203.5,0.0924289,0.130496
1.00299,189.606,1207.47,0.0947754,nan
1.00299,189.526,1205.28,0.0953148,0.135656
1.00299,187.5,1204.45,0.0947806,nan
1.00299,187.107,1206,0.0951155,0.344837
1.00298,187.106,1206.65,0.093613,0.173298
1.00298,186.783,1204.78,0.0938858,836676
1.00298,187.5,1202.78,0.0935835,0.135136
1.00298,185.976,1203,0.093597,inf
1.00297,187.5,1203.58,0.0923818,0.125311
1.00297,185.763,1203.62,0.0923825,1.00732e+34
1.00296,185.801,1206,0.0931511,0.16363
1.00296,187.5,1205.75,0.0931379,71149.1
1.00296,185.801,1207.15,0.0926787,0.134155
1.00295,185.802,1206.7,0.0872108,0.139667
1.00295,185.801,1207.95,0.0860184,0.129988
1.00295,185.802,1209.95,0.0852235,0.129248
